TAZ,Pop,Income,Area_SqMi,x-meters,y-meters,EmpDens,PopDens,TotEmp,Military,CVM_IN,CVM_RE,CVM_SV,CVM_TH,CVM_WH,CVM_GO,CVM_LU_Type,SqrtArea,CVM_LU_Low,CVM_LU_Res,CVM_LU_Ret,CVM_LU_Ind,CVM_LU_Emp,Emp_LU_Lo,Emp_LU_Re,Emp_LU_RC,Emp_LU_In,Emp_LU_EN
136,419,76824.63504,0.42,257686.2,-515289.8,80.74677991,1002.081317,33.76263004,0,30.49527874,0,1.089117098,0,0,2.178234196,2,0.646629522,0,1,0,0,0,0,33.76263004,0,0,0
137,80,82080.46875,0.25,262931.1,-515232.6,4.33403111,318.351892,1.089117098,0,0,0,0,0,0,1.089117098,2,0.501292579,0,1,0,0,0,0,1.089117098,0,0,0
138,553,74438.8412,0.46,262317.5,-515349.9,45.19876549,1207.879269,20.69322486,0,17.42587357,1.089117098,2.178234196,0,0,0,2,0.676629303,0,1,0,0,0,0,20.69322486,0,0,0
139,483,81950.6135,0.25,257488.6,-515544.2,132.4918902,1913.364112,33.44558549,0,1.089117098,0,3.267351294,0,0,29.0891171,2,0.502429063,0,1,0,0,0,0,33.44558549,0,0,0
140,360,91441.72662,1.04,260680,-515878.8,16.70794373,345.1683336,17.42587357,0,13.06940518,0,1.089117098,0,3.267351294,0,2,1.021258719,0,1,0,0,0,0,17.42587357,0,0,0
141,3,22500,0.06,265456.7,-514911.6,526.2880024,53.6916047,29.40616165,0,29.40616165,0,0,0,0,0,4,0.236378208,0,0,0,1,0,0,0,0,29.40616165,0
142,0,64678,0.07,264930.7,-514776.9,0,0,0,0,0,0,0,0,0,0,1,0.268308039,1,0,0,0,0,0,0,0,0,0
143,11738,65734.16048,37.35,244044.5,-527140,4.498567571,314.2545499,168.0299813,5804,0,0,153.8714591,0,0,14.15852228,4,6.111618903,0,0,0,1,0,0,0,0,168.0299813,0
144,113,88386.90476,0.2,261394.2,-515361.1,0,556.1904792,0,0,0,0,0,0,0,0,5,0.450741397,0,0,0,0,1,0,0,0,0,0
145,708,89694.13919,1.08,259991.9,-516659.8,17.20694646,657.981325,18.51499067,0,4.356468392,0,7.623819687,0,0,6.534702588,2,1.037313058,0,1,0,0,0,0,18.51499067,0,0,0
146,0,64678,0.02,264709.2,-515068,0,0,0,0,0,0,0,0,0,0,1,0.154159258,1,0,0,0,0,0,0,0,0,0
147,339,78190.22556,0.76,255689.1,-517058.7,576.8063393,448.8437225,435.6468392,0,431.2903709,0,4.356468392,0,0,0,4,0.869065023,0,0,0,1,0,0,0,0,435.6468392,0
148,0,64678,0.11,265269.6,-515335.3,0,0,0,0,0,0,0,0,0,0,1,0.326733727,1,0,0,0,0,0,0,0,0,0
149,0,64678,0.16,266064.4,-515144.3,0,0,0,0,0,0,0,0,0,0,1,0.397500958,1,0,0,0,0,0,0,0,0,0
150,160,75377.44565,0.28,264156.9,-515971.7,97.41298003,572.4297904,27.22792746,0,0,25.04969326,2.178234196,0,0,0,2,0.5286873,0,1,0,0,0,0,27.22792746,0,0,0
151,189,81951.84211,0.86,263748.4,-516210,30.55193497,220.9096601,26.13881035,0,15.24763937,2.178234196,0,0,0,8.712936784,1,0.92496127,1,0,0,0,0,26.13881035,0,0,0,0
152,13,22500,0.05,265511.6,-515534.2,0,282.5452584,0,0,0,0,0,0,0,0,5,0.214500182,0,0,0,0,1,0,0,0,0,0
153,100,88416.66667,2.9,282081.1,-516711.3,0,34.50735828,0,0,0,0,0,0,0,0,1,1.702331532,1,0,0,0,0,0,0,0,0,0
154,338,60706.43564,48.86,305575.6,-522382.2,3.582372617,6.917878954,175.0308082,0,1.089117098,0,158.872286,2.178234196,0,12.89117098,1,6.989914617,1,0,0,0,0,175.0308082,0,0,0,0
155,0,64678,0.03,265041.6,-515328.7,0,0,0,0,0,0,0,0,0,0,1,0.18032087,1,0,0,0,0,0,0,0,0,0
156,0,64678,0.05,265744.8,-515800.7,0,0,0,0,0,0,0,0,0,0,1,0.218050596,1,0,0,0,0,0,0,0,0,0
157,0,64678,0.27,264940.6,-515666.7,0,0,0,0,0,0,0,0,0,0,1,0.516040037,1,0,0,0,0,0,0,0,0,0
158,2113,81330.58511,1.32,265565.5,-517031.7,8.234210781,1597.522196,10.89117098,0,1.089117098,0,1.089117098,0,0,8.712936784,2,1.150075358,0,1,0,0,0,0,10.89117098,0,0,0
159,10,33135,0.38,262242.9,-516577.7,0,26.48363975,0,0,0,0,0,0,0,0,1,0.614484828,1,0,0,0,0,0,0,0,0,0
160,0,64678,0.01,265242.1,-515905,0,0,0,0,0,0,0,0,0,0,1,0.117878406,1,0,0,0,0,0,0,0,0,0
161,44,32763.15789,5.39,337889.3,-514581.7,0.808490819,8.165695888,4.356468392,0,3.267351294,0,0,0,0,1.089117098,1,2.321291801,1,0,0,0,0,4.356468392,0,0,0,0
162,184,104221.2963,0.67,280376.6,-516007,848.297849,275.774728,565.9938651,0,0,0,500.9938651,0,0,65,5,0.816829998,0,0,0,0,1,0,0,0,0,565.9938651
163,0,64678,19.16,343691.8,-514501.2,0.227344658,0,4.356468392,0,4.356468392,0,0,0,0,0,1,4.377487425,1,0,0,0,0,4.356468392,0,0,0,0
164,363,74684.44882,0.3,258120.8,-516523.9,57.20238766,1204.947635,17.23267145,0,4.356468392,0,9.608851768,0,0,3.267351294,2,0.548869661,0,1,0,0,0,0,17.23267145,0,0,0
165,0,64678,0.18,265000.3,-516275.5,0,0,0,0,0,0,0,0,0,0,1,0.425369588,1,0,0,0,0,0,0,0,0,0
166,106,83043.75,3.04,276058.8,-518517.3,132.4234801,34.83329534,402.9733263,0,402.9733263,0,0,0,0,0,1,1.744438454,1,0,0,0,0,402.9733263,0,0,0,0
167,104,83666.66667,1.05,269483.7,-516263.8,8.283133817,98.86975406,8.712936784,0,7.623819686,0,1.089117098,0,0,0,1,1.025616367,1,0,0,0,0,8.712936784,0,0,0,0
168,592,42857.58294,14.85,297701.6,-521113.8,1.687391597,39.87816598,25.04969326,0,0,0,15.24763938,2.178234196,1.089117098,6.534702589,1,3.852949041,1,0,0,0,0,25.04969326,0,0,0,0
169,131,71677.20588,1.28,262160.2,-517059.1,5.101235678,102.2635483,6.534702588,0,6.534702588,0,0,0,0,0,1,1.13181441,1,0,0,0,0,6.534702588,0,0,0,0
170,563,72432.40343,0.71,264051.9,-517688.4,88.6446375,792.1735065,63,0,0,0,0,0,0,63,2,0.843031962,0,1,0,0,0,0,63,0,0,0
171,361,85208.63636,6.31,283916.4,-517962.7,24.70014986,57.19652244,155.8967874,0,93.66407044,42.47556683,15.75715013,0,0,4,1,2.512284326,1,0,0,0,0,155.8967874,0,0,0,0
172,355,68426.3986,0.71,254631,-518408.6,81.76373878,502.8502258,57.7232062,0,43.56468392,0,1.089117098,0,4.356468392,8.712936785,2,0.840223554,0,1,0,0,0,0,57.7232062,0,0,0
173,323,78318.32061,0.34,258648.7,-517664.7,42.0647693,959.6284288,14.15852228,0,8.712936785,0,1.089117098,3.267351294,0,1.089117098,2,0.580162573,0,1,0,0,0,0,14.15852228,0,0,0
174,109,90805.26316,0.32,257022.4,-517267.4,127.844395,336.7053503,41.38644973,0,41.38644973,0,0,0,0,0,2,0.568968523,0,1,0,0,0,0,41.38644973,0,0,0
175,383,79209.45946,1.82,270813.9,-517429.7,5.392406982,210.6999103,9.802053883,0,8.712936785,0,0,0,0,1.089117098,1,1.348240012,1,0,0,0,0,9.802053883,0,0,0,0
176,302,73194.4,0.37,258090.7,-517556.3,26.60689192,819.7548653,9.802053882,0,4.356468392,0,2.178234196,1.089117098,0,2.178234196,2,0.606961955,0,1,0,0,0,0,9.802053882,0,0,0
177,80,70227.08333,2.22,267309.3,-518856.6,16.19734006,36.05331236,35.94086424,0,26.13881036,0,0,0,0,9.802053883,1,1.489609413,1,0,0,0,0,35.94086424,0,0,0,0
178,312,81725.50676,0.84,261055.3,-517586.7,109.7597374,369.9168816,92.57495335,0,8.712936785,0,42.47556683,0,0,41.38644973,2,0.91838593,0,1,0,0,0,0,92.57495335,0,0,0
179,317,86289.13043,0.5,259500.4,-517671.6,26.27842208,637.3862994,13.06940518,0,2.178234196,0,3.267351294,0,0,7.623819686,2,0.705225925,0,1,0,0,0,0,13.06940518,0,0,0
180,564,35944.81982,1.45,257089.9,-518730.4,23.42428917,388.7207216,33.98660878,0,1.089117098,0,25.273672,0,1.089117098,6.534702588,2,1.204538556,0,1,0,0,0,0,33.98660878,0,0,0
181,106,73006.42857,2.64,269118,-518708.9,22.72840729,40.21958665,59.90144041,0,59.90144041,0,0,0,0,0,1,1.623432108,1,0,0,0,0,59.90144041,0,0,0,0
182,739,73446.08541,1.34,255626.7,-518182.8,37.41934928,549.5041712,50.32336526,0,18.51499067,2.178234196,23.09543781,0,4.356468392,2.178234196,2,1.159676142,0,1,0,0,0,0,50.32336526,0,0,0
183,51,53094.23077,2.97,273413.6,-518821,42.20264431,17.18452069,125.2484663,0,108.9117098,0,9.802053882,0,0,6.534702589,1,1.722726667,1,0,0,0,0,125.2484663,0,0,0,0
184,264,40177.34375,0.49,259199,-518913.2,8.899738438,539.3200951,4.356468392,0,0,0,1.089117098,0,0,3.267351294,2,0.699646494,0,1,0,0,0,0,4.356468392,0,0,0
185,1101,72169.36937,2.72,280075.1,-518953.9,47.6719128,404.9751356,129.6049347,0,30.49527875,0,76.23819686,0,0,22.87145906,2,1.648843664,0,1,0,0,0,0,129.6049347,0,0,0
186,74,84800,3.11,285268.7,-520330.9,30.44066881,23.77344288,94.75318753,0,93.66407044,0,1.089117098,0,0,0,1,1.764289378,1,0,0,0,0,94.75318753,0,0,0,0
187,62,81052.63158,0.72,265822.2,-519144.8,36.46857704,86.50170936,26.13881036,0,17.42587358,0,0,0,8.712936785,0,1,0.846610207,1,0,0,0,0,26.13881036,0,0,0,0
188,222,53009.61538,3.7,262667.5,-519457.4,16.9070116,59.95383863,62.60410777,0,8.712936785,0,44.0891171,0,4.356468392,5.44558549,1,1.924278777,1,0,0,0,0,62.60410777,0,0,0,0
189,139,83322.64151,0.29,259841,-518637.4,67.87940753,481.2888074,19.60410777,0,18.51499067,0,0,0,0,1.089117098,2,0.537408485,0,1,0,0,0,0,19.60410777,0,0,0
190,606,78090.52198,20.47,288801,-522469.9,4.226604279,29.59878658,86.53470259,0,0,0,4.356468392,0,0,82.1782342,1,4.524799695,1,0,0,0,0,86.53470259,0,0,0,0
191,548,37309.32203,3.16,335995.4,-518284.1,7.92615071,173.396558,25.04969326,0,1.089117099,0,21.78234196,0,0,2.178234196,1,1.777747363,1,0,0,0,0,25.04969326,0,0,0,0
192,166,76082.35294,0.3,258933.7,-519331.7,29.41358206,560.3913747,8.712936785,0,6.534702589,0,2.178234196,0,0,0,2,0.544262388,0,1,0,0,0,0,8.712936785,0,0,0
193,4,37500,3.11,339342.7,-517927.4,0,1.284851809,0,0,0,0,0,0,0,0,1,1.764426109,1,0,0,0,0,0,0,0,0,0
194,0,64678,54.67,361529.4,-521338.8,0,0,0,0,0,0,0,0,0,0,1,7.393735477,1,0,0,0,0,0,0,0,0,0
195,0,64678,20.37,348707.2,-520789.3,0.106912392,0,2.178234196,0,0,0,0,0,0,2.178234196,1,4.513757911,1,0,0,0,0,2.178234196,0,0,0,0
196,235,69510.98485,0.77,276486.6,-519650.6,11.30120313,304.8091363,8.712936784,0,6.534702588,0,0,0,0,2.178234196,2,0.878051403,0,1,0,0,0,0,8.712936784,0,0,0
197,247,55786.27451,1.97,264492.5,-521541.4,177.3222678,125.671175,348.5174713,0,309.3092558,5.44558549,0,0,6.534702589,27.22792745,1,1.401943911,1,0,0,0,0,348.5174713,0,0,0,0
198,233,89408.63636,1.49,254036.6,-522166.7,121.6094617,156.725846,180.7934383,0,177.526087,0,1.089117098,0,2.178234196,0,1,1.219291789,1,0,0,0,0,180.7934383,0,0,0,0
199,124,64891.66667,0.69,266343.6,-521229.9,71.01843725,179.6824691,49.01026941,0,22.87145906,0,2.178234196,0,0,23.96057616,1,0.830726356,1,0,0,0,0,49.01026941,0,0,0,0
200,268,78022.22222,0.29,258550.7,-520364,1347.345335,909.7304998,396.9181531,0,103.4661243,70.79261138,93.08446409,8.712936784,2.178234196,118.6837824,4,0.542763981,0,0,0,1,0,0,0,0,396.9181531,0
201,166,89367.02899,1.55,255356.1,-522365.4,42.95980015,107.3410723,66.43614299,0,64.25790879,0,0,0,1.089117098,1.089117098,1,1.243572413,1,0,0,0,0,66.43614299,0,0,0,0
202,83,94118,0.47,257798.4,-520334.5,35.10137303,178.3349079,16.33675648,0,16.33675648,0,0,0,0,0,1,0.682214373,1,0,0,0,0,16.33675648,0,0,0,0
203,463,76182.93103,1.22,256004.3,-520680.6,28.49036778,378.490072,34.85174714,0,5.445585491,2.178234196,7.623819687,11.98028808,0,7.623819686,2,1.106020685,0,1,0,0,0,0,34.85174714,0,0,0
204,0,64678,0.36,259319.9,-520789.8,9.041229874,0,3.267351294,0,0,0,0,3.267351294,0,0,1,0.601151811,1,0,0,0,0,3.267351294,0,0,0,0
205,57,87361.11111,1.12,270591.3,-520427.7,1.947915627,50.97302712,2.178234196,0,0,0,0,0,0,2.178234196,1,1.057467954,1,0,0,0,0,2.178234196,0,0,0,0
206,390,72769.24779,1.21,275916.9,-520664,0.900703766,322.5314054,1.089117099,0,1.089117099,0,0,0,0,0,2,1.099629289,0,1,0,0,0,0,1.089117099,0,0,0
207,161,68800.98039,0.83,266987.4,-520810.1,112.3993309,193.204205,93.66407044,0,87.12936785,0,2.178234196,0,4.356468392,0,1,0.912860995,1,0,0,0,0,93.66407044,0,0,0,0
208,1188,98232.54405,0.18,259833.3,-520449.3,12.00899143,6549.654693,2.178234196,0,0,0,1.089117098,0,0,1.089117098,2,0.425891545,0,1,0,0,0,0,2.178234196,0,0,0
209,195,71941.10169,2.03,279504.7,-520439.3,12.34533008,96.10254868,25.04969326,0,23.96057616,0,1.089117098,0,0,0,1,1.42445867,1,0,0,0,0,25.04969326,0,0,0,0
210,392,53593.47826,0.93,260927.5,-520951.5,193.6651249,419.7657377,180.8549916,0,30.49527875,0,137.2903076,0,11.98028808,1.089117098,2,0.966361323,0,1,0,0,0,0,180.8549916,0,0,0
211,4,52500,7.54,342770.9,-519000.2,4.190225764,0.530670371,31.58439584,0,31.58439584,0,0,0,0,0,1,2.745475519,1,0,0,0,0,31.58439584,0,0,0,0
212,104,103879.3103,0.55,269072.7,-520916.7,47.38068596,188.5162818,26.13881035,0,0,0,0,0,2.178234196,23.96057616,1,0.742749276,1,0,0,0,0,26.13881035,0,0,0,0
213,286,62033.54701,1.28,262508.1,-521558.5,69.94702448,223.999397,89.30760204,0,2.178234196,0,57.7232062,0,0,29.40616165,1,1.129950951,1,0,0,0,0,89.30760204,0,0,0,0
214,263,48847.47475,1.38,257967.8,-521639.6,31.54050698,190.4100429,43.56468393,0,5.44558549,0,6.534702589,17.42587357,0,14.15852228,1,1.175257277,1,0,0,0,0,43.56468393,0,0,0,0
215,230,58309.14634,2.85,273941.9,-521908.7,28.64318011,80.65164512,81.68378236,0,14.15852227,13.06940518,38.11909843,3.267351294,5.44558549,7.623819687,1,1.688718662,1,0,0,0,0,81.68378236,0,0,0,0
216,64,54772.22222,0.92,282576.5,-521180.1,28.77592409,69.69151414,26.42587357,0,10.89117098,0,6.534702589,0,0,9,1,0.958296798,1,0,0,0,0,26.42587357,0,0,0,0
217,704,61773.2342,1.65,260024.3,-522010,254.8365086,426.2915125,420.8502791,0,29.40616165,0,84.31309584,0,3.267351294,303.8636703,5,1.28508835,0,0,0,0,1,0,0,0,0,420.8502791
218,19,52500,0.55,258903.1,-522021.8,0,34.5043158,0,0,0,0,0,0,0,0,1,0.742061826,1,0,0,0,0,0,0,0,0,0
219,1020,73673.54452,3.95,283609,-522735.5,545.1167025,258.2811912,2152.766269,0,69.70349428,0,1766.269337,0,0,316.7934383,5,1.987255444,0,0,0,0,1,0,0,0,0,2152.766269
220,3576,86986.74514,1.26,252739.9,-522608.3,91.62614046,2841.029831,115.329686,0,10.89117098,0,90.27999271,0,0,14.15852228,2,1.121917334,0,1,0,0,0,0,115.329686,0,0,0
221,104,48808.33333,0.4,267837.1,-521775.3,73.41013438,259.6276953,29.40616165,0,29.40616165,0,0,0,0,0,2,0.632908839,0,1,0,0,0,0,29.40616165,0,0,0
222,21,61785.71429,0.39,267038.9,-521838.2,0,54.00098279,0,0,0,0,0,0,0,0,1,0.62360389,1,0,0,0,0,0,0,0,0,0
223,241,62051.76056,0.96,269956.5,-521985.7,28.46923204,251.9870428,27.22792746,0,4.356468393,0,0,0,2.178234196,20.69322487,2,0.977956227,0,1,0,0,0,0,27.22792746,0,0,0
224,120,74688.81579,0.92,271048.1,-522102.5,5.928343187,130.6381442,5.445585491,0,1.089117099,4.356468392,0,0,0,0,1,0.958419457,1,0,0,0,0,5.445585491,0,0,0,0
225,390,71219.04762,1.07,277020.4,-523248.5,116.2797118,364.1481985,124.5347026,0,0,0,120.1782342,3.267351294,0,1.089117098,2,1.034887689,0,1,0,0,0,0,124.5347026,0,0,0
226,477,69921.85315,0.92,275952.1,-522043,17.73915756,517.9472541,16.33675647,0,6.534702588,0,7.623819686,0,2.178234196,0,2,0.959657854,0,1,0,0,0,0,16.33675647,0,0,0
227,1161,65079.01408,3.47,280013.7,-521070.9,13.81718589,334.7530692,47.92115231,0,33.76263004,0,0,1.089117098,0,13.06940518,2,1.862317937,0,1,0,0,0,0,47.92115231,0,0,0
228,336,64700.23364,0.54,266087.9,-522706.9,16.12245914,621.7359778,8.712936785,0,0,0,0,0,0,8.712936785,2,0.73513422,0,1,0,0,0,0,8.712936785,0,0,0
229,192,40201.5625,1.09,261652.5,-523316.1,99.94748384,175.8353949,109.1356886,0,96.93142173,0,1.313095844,0,0,10.89117098,1,1.0449547,1,0,0,0,0,109.1356886,0,0,0,0
230,0,64678,1.56,339302.5,-519758.8,0,0,0,0,0,0,0,0,0,0,1,1.250216641,1,0,0,0,0,0,0,0,0,0
231,89,46602.5641,0.82,337374.8,-519992.1,0,108.5949272,0,0,0,0,0,0,0,0,1,0.905295234,1,0,0,0,0,0,0,0,0,0
232,31,67996.875,0.77,264587.3,-522487.9,4.224027316,40.0767579,3.267351294,0,2.178234196,0,0,0,1.089117098,0,1,0.879497393,1,0,0,0,0,3.267351294,0,0,0,0
233,1712,80516.56306,0.74,250572.9,-524368.1,10.33875082,2321.663174,7.623819688,0,2.178234198,0,0,3.267351294,0,2.178234196,2,0.858721376,0,1,0,0,0,0,7.623819688,0,0,0
234,187,61334.54545,0.74,268190.9,-522493.6,4.441201369,254.1828476,3.267351294,0,0,0,0,0,0,3.267351294,2,0.857724238,0,1,0,0,0,0,3.267351294,0,0,0
235,32,61545,0.61,266995.2,-523265.3,25.09000502,52.6560303,15.24763937,0,15.24763937,0,0,0,0,0,1,0.779562486,1,0,0,0,0,15.24763937,0,0,0,0
236,202,70003.81356,2.13,282280.3,-523745.4,2.044798892,94.81289406,4.356468392,0,0,0,4.356468392,0,0,0,1,1.459627319,1,0,0,0,0,4.356468392,0,0,0,0
237,363,65066.90647,1.35,272976.8,-522752.5,8.08807584,269.5735413,10.89117098,0,5.445585491,0,2.178234196,0,3.267351294,0,2,1.160418598,0,1,0,0,0,0,10.89117098,0,0,0
238,173,62122.94521,1.31,259699,-523685.6,13.27357247,131.7769252,17.42587357,0,1.089117099,0,4.356468392,3.267351294,0,8.712936785,1,1.145785618,1,0,0,0,0,17.42587357,0,0,0,0
239,3106,67714.74286,0.62,251525,-524161,81.43537381,5020.118688,50.38491852,0,5.445585491,0,23.15699106,5.44558549,1.089117098,15.24763937,2,0.78658151,0,1,0,0,0,0,50.38491852,0,0,0
240,99,49525.54348,1.04,263393.4,-523739.3,1.042887043,94.79771963,1.089117098,0,0,0,1.089117098,0,0,0,1,1.021924126,1,0,0,0,0,1.089117098,0,0,0,0
241,533,58881.88776,1.07,265765.7,-523503.5,20.28737344,496.4190747,21.78234196,0,14.15852228,3.267351294,1.089117098,0,1.089117098,2.178234196,2,1.036189946,0,1,0,0,0,0,21.78234196,0,0,0
242,136,42500,1.46,256101.3,-523776.2,108.9254091,93.1624018,159.0110963,0,143.7634569,0,0,0,0,15.24763937,1,1.208228612,1,0,0,0,0,159.0110963,0,0,0,0
243,507,65610.625,0.99,271987.3,-523576.4,9.928198966,513.5247098,9.802053884,0,2.178234198,0,2.178234196,0,0,5.44558549,2,0.993626823,0,1,0,0,0,0,9.802053884,0,0,0
244,302,64331.31068,1.33,270481.2,-523799.4,15.54363482,226.8461173,20.69322486,0,5.445585491,0,2.178234196,0,0,13.06940518,1,1.153819293,1,0,0,0,0,20.69322486,0,0,0,0
245,96,65614.70588,1,275918.7,-523646,2.184745241,96.28695733,2.178234196,0,2.178234196,0,0,0,0,0,1,0.998508773,1,0,0,0,0,2.178234196,0,0,0,0
246,180,64844.29825,1.57,267975.9,-524157.9,2.777691554,114.7683019,4.356468392,0,1.089117098,0,0,0,0,3.267351294,1,1.252348715,1,0,0,0,0,4.356468392,0,0,0,0
247,0,64678,0.95,341206.2,-521211.9,0,0,0,0,0,0,0,0,0,0,1,0.973764525,1,0,0,0,0,0,0,0,0,0
248,0,64678,0.51,339991.8,-521204.4,0,0,0,0,0,0,0,0,0,0,1,0.711614336,1,0,0,0,0,0,0,0,0,0
249,657,65877.5266,1.16,258725,-524778.4,29.78304274,567.7430552,34.46534291,0,4.356468392,7.623819687,11.59388385,5.44558549,0,5.44558549,2,1.075738642,0,1,0,0,0,0,34.46534291,0,0,0
250,59,64140.21739,28.4,311812.4,-527511.7,5.905276672,2.077289207,167.7240331,0,157.9219792,0,0,0,0,9.802053883,1,5.329390256,1,0,0,0,0,167.7240331,0,0,0,0
251,603,75247.03557,0.49,339229.3,-521253.7,64.65500287,1234.374307,31.58439585,0,0,0,0,0,0,31.58439585,2,0.698932474,0,1,0,0,0,0,31.58439585,0,0,0
252,78,41689.18919,0.56,337471.2,-520981.7,79.02501424,138.1314095,44.62381969,0,0,0,44.62381969,0,0,0,1,0.751451714,1,0,0,0,0,44.62381969,0,0,0,0
253,129,26693.54839,0.63,335932.1,-521397.3,0,205.628669,0,0,0,0,0,0,0,0,1,0.792050775,1,0,0,0,0,0,0,0,0,0
254,31,45166.66667,0.43,338336.4,-520965.5,54.81467657,71.65940639,23.71293679,0,3.267351295,0,0,0,0,20.44558549,1,0.65772484,1,0,0,0,0,23.71293679,0,0,0,0
255,202,86769.19643,0.58,279658.8,-523371.9,11.1762206,345.4780889,6.534702588,0,0,0,1.089117098,0,0,5.44558549,2,0.76465482,0,1,0,0,0,0,6.534702588,0,0,0
256,225,27012.19512,0.36,256876.4,-524325.9,57.77598508,628.2054502,20.69322487,0,0,0,0,0,0,20.69322487,2,0.598467277,0,1,0,0,0,0,20.69322487,0,0,0
257,643,70431.21469,1.08,277972.1,-523701.1,44.33778239,594.9187926,47.92115232,0,4.356468393,0,3.267351294,0,9.802053883,30.49527875,2,1.039624828,0,1,0,0,0,0,47.92115232,0,0,0
258,825,73902.41597,1.36,281413,-524114.4,12.79384063,605.7038391,17.42587357,0,7.623819689,0,3.267351294,0,2.178234196,4.356468392,2,1.167069746,0,1,0,0,0,0,17.42587357,0,0,0
259,268,79704.80132,1.4,261948.1,-524529.3,25.74252442,190.765284,36.16484299,0,23.96057616,0,5.669564236,0,0,6.534702589,1,1.185271182,1,0,0,0,0,36.16484299,0,0,0,0
260,2224,90020.10073,0.56,252360.6,-524618.6,105.0757581,3938.342771,59.33675647,0,2.178234196,0,50.62381969,0,0,6.534702588,2,0.751468249,0,1,0,0,0,0,59.33675647,0,0,0
261,8,52500,0.36,256283.1,-524411.2,0,22.26366791,0,0,0,0,0,0,0,0,1,0.599441265,1,0,0,0,0,0,0,0,0,0
262,30,46562.5,47.54,296873.3,-526515.6,0.045822173,0.631091553,2.178234196,0,1.089117098,0,0,0,0,1.089117098,1,6.894685228,1,0,0,0,0,2.178234196,0,0,0,0
263,16,100625,0.44,255395.2,-524911.3,202.0552514,36.32453957,89,0,0,0,89,0,0,0,1,0.663681837,1,0,0,0,0,89,0,0,0,0
264,0,64678,27.47,290536.1,-526978.9,0,0,0,0,0,0,0,0,0,0,1,5.240865346,1,0,0,0,0,0,0,0,0,0
265,1400,77398.35657,0.44,249147.2,-526230.8,207.6895536,3166.953678,91.81232331,0,3.267351295,0,41.38644973,0,0,47.15852228,2,0.664879836,0,1,0,0,0,0,91.81232331,0,0,0
266,4576,68368.54383,0.37,251359.2,-525392,543.0366306,12281.66207,202.3289362,0,7.623819687,65.34702589,129.3580906,0,0,0,2,0.610399875,0,1,0,0,0,0,202.3289362,0,0,0
267,150,59854.5082,0.52,274383.9,-524492.4,111.1873858,290.3287994,57.44558549,0,1.089117099,0,53.0891171,0,3.267351294,0,2,0.71878759,0,1,0,0,0,0,57.44558549,0,0,0
268,993,88119.71831,0.59,254357,-525513,240.3563044,1685.725428,141.5852228,0,132.872286,1.089117098,2.178234196,0,0,5.44558549,2,0.767504986,0,1,0,0,0,0,141.5852228,0,0,0
269,6208,69081.27867,0.5,250568.8,-525537.1,300.8712217,12351.38996,151.2225385,0,0,0,125.0837282,0,2.178234196,23.96057616,2,0.708953804,0,1,0,0,0,0,151.2225385,0,0,0
270,5326,22500,2.5,243027.7,-529649.2,0,2126.740382,0,5789,0,0,0,0,0,0,4,1.582498629,0,0,0,1,0,0,0,0,0,0
271,1006,107781.6429,0.42,266449.8,-524843.3,176.0420216,2419.546401,73.19482432,0,6.534702589,0,51.41248235,0,2.178234196,13.06940518,2,0.644810369,0,1,0,0,0,0,73.19482432,0,0,0
272,307,75629.25,0.44,257431.5,-525409.6,124.3079102,699.6113356,54.5481848,0,23.96057616,0,20.78555476,0,0,9.802053883,2,0.662431184,0,1,0,0,0,0,54.5481848,0,0,0
273,79,15642.85714,0.21,336029.2,-521960.3,91.02160137,374.9410105,19.1782342,0,0,0,17,0,0,2.178234196,2,0.459020491,0,1,0,0,0,0,19.1782342,0,0,0
274,39,61562.5,0.89,260077.3,-525669,192.3834288,43.60141711,172.0805015,0,2.178234196,0,168.8131502,0,0,1.089117098,1,0.945762306,1,0,0,0,0,172.0805015,0,0,0,0
275,0,64678,0.11,251936.7,-525344.9,0,0,0,0,0,0,0,0,0,0,1,0.33156545,1,0,0,0,0,0,0,0,0,0
276,741,68177.16837,0.03,251982.3,-525122.5,0,29117.68144,0,0,0,0,0,0,0,0,5,0.159525718,0,0,0,0,1,0,0,0,0,0
277,357,63840.60284,1.68,272421,-525193.5,25.20895092,211.8769954,42.47556683,0,39.20821553,1.089117098,0,1.089117098,1.089117098,0,1,1.298052342,1,0,0,0,0,42.47556683,0,0,0,0
278,149,70292.37288,1.3,270566.8,-525464.6,10.88654517,114.5667039,14.15852228,0,14.15852228,0,0,0,0,0,1,1.140417636,1,0,0,0,0,14.15852228,0,0,0,0
279,2145,80446.52556,0.39,252637.7,-525698,59.01972099,5535.165081,22.87145906,0,3.267351294,0,18.51499067,0,0,1.089117098,2,0.622512906,0,1,0,0,0,0,22.87145906,0,0,0
280,1119,78873.91304,0.37,256072.4,-525644.7,85.88794031,3042.914155,31.58439584,0,16.33675647,3.267351294,1.089117098,0,0,10.89117098,2,0.60641536,0,1,0,0,0,0,31.58439584,0,0,0
281,167,55616.78571,0.79,275442.2,-525000.8,8.286531564,211.7695109,6.534702589,0,2.178234197,0,3.267351294,1.089117098,0,0,1,0.888027712,1,0,0,0,0,6.534702589,0,0,0,0
282,549,72221.42857,1.37,279435.3,-525071.6,18.29101091,400.8737707,25.04969326,0,14.15852228,0,2.178234196,0,0,8.712936784,2,1.170259975,0,1,0,0,0,0,25.04969326,0,0,0
